12/3/2016 12:21,Tell me a joke.,Tekl me a joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Telk me a joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell ne a joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell mw a joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell mr a joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me s joke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a hoke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a koke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a jike.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a jpke.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a joje.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a jole.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a jokw.,0,no,no
12/3/2016 12:21,Tell me a joke.,Tell me a jokr.,0,no,no
12/3/2016 12:27,How do you contact the Triangle?,Gow do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,Jow do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,Hiw do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,Hpw do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,Hoq do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,Hoe do you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How so you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How fo you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How di you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How dp you contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do tou contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do uou contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do yiu contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do ypu contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do yoy contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do yoi contact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you xontact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you vontact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you cintact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you cpntact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you cobtact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you comtact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you conract (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you conyact (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you contsct (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you contaxt (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you contavt (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you contacr (Organization)?,0,no,yes?
12/3/2016 12:27,How do you contact the Triangle?,How do you contacy (Organization)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Qhere can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Ehere can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Wgere can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Wjere can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Whwre can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Whrre can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Wheee can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Whete can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Wherw can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Wherr can I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where xan I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where van I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where csn I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where cab I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where cam I (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where can U (Activity)?,0,no,yes?
12/3/2016 12:30,Where can I print in color?,Where can O (Activity)?,0,no,yes?
1/15/2017 18:08,What is Rush's address?,Qhat is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Ehat is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Wgat is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Wjat is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Whst is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Whar is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,Whay is (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What us (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What os (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What ia (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What id (Building) address?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) sddress?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) asdress?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) afdress?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) adsress?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) adfress?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addeess?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addtess?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addrwss?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addrrss?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addreas?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addreds?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addresa?,0,no,yes
1/15/2017 18:08,What is Rush's address?,What is (Building) addresd?,0,no,yes
1/15/2017 18:08,Where is Augenblick's office?,Qhere is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Ehere is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Wgere is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Wjere is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Whwre is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Whrre is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Wheee is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Whete is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Wherw is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Wherr is (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where us (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where os (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where ia (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where id (Faculty)'s office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'a office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'d office?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s iffice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s pffice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s odfice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s ogfice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s ofdice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s ofgice?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s offuce?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s offoce?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s offixe?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s offive?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s officw?,1,yes,yes
1/15/2017 18:08,Where is Augenblick's office?,Where is (Faculty)'s officr?,1,yes,yes
1/15/2017 18:11,Where is Rush Building?,Qhere is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Ehere is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Wgere is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Wjere is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Whwre is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Whrre is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Wheee is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Whete is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Wherw is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Wherr is (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where us (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where os (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where ia (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where id (Building) building?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) vuilding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) nuilding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) byilding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) biilding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buulding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buolding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buikding?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) builsing?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) builfing?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildung?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildong?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildibg?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildimg?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildinf?,0,no,yes
1/15/2017 18:11,Where is Rush Building?,Where is (Building) buildinh?,0,no,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Qhat is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Ehat is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Wgat is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Wjat is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Whst is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Whar is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,Whay is Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What us Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What os Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What ia Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What id Professor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Orofessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Peofessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Ptofessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Prifessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Prpfessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Prodessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Progessor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profwssor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profrssor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profeasor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profedsor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profesaor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Profesdor (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professir (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professpr (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professoe (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professot (Faculty)'s email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'a email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'d email address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s wmail address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s rmail address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s enail address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s emsil address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s emaul address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s emaol address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s emaik address?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email sddress?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email asdress?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email afdress?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email adsress?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email adfress?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addeess?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addtess?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addrwss?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addrrss?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addreas?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addreds?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addresa?,2,yes,yes
1/19/2017 22:27,What is Professor Marcello Balduccinni's email address?,What is Professor (Faculty)'s email addresd?,2,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Qhere is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Ehere is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Wgere is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Wjere is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Whwre is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Whrre is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Wheee is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Whete is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Wherw is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Wherr is Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where us Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where os Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where ia Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where id Professor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Orofessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Peofessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Ptofessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Prifessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Prpfessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Prodessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Progessor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profwssor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profrssor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profeasor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profedsor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profesaor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Profesdor (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professir (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professpr (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professoe (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professot (Faculty)'s office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'a office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'d office?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s iffice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s pffice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s odfice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s ogfice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s ofdice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s ofgice?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s offuce?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s offoce?,1,yes,yes
1/19/2017 22:28,Where is Professor Marcello Balduccinni's office?,Where is Professor (Faculty)'s offixe?,1,yes,yes
